0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.867363305283916,0.6483058042132195,0.6302975944543913,0.5696246396030429,0.561358564370593,0.5696175576461548,0.46060259959605065,0.445537953061094,0.44374295940015984,0.2732439628972604,0.4950478126247478,0.47555960568264466,0.545257566715742,0.4274163611290161,0.35669077959073,0.4321707786177173,0.5438357125318023,0.5427450291808118
0.761056609567581,0.6559870600787093,0.6545266654088002,0.666691422631296,0.5974218503444835,0.5034761949717643,0.4935470215297693,0.4616853676073389,0.4600339726472381,0.7379356110038601,0.4925506652334691,0.4551218048153485,0.40417715070595045,0.49116800540457195,0.5626790607112725,0.6666221272052211,0.712995198849429,0.5970206435494059
0.7945725093605382,0.7188128463853213,0.6912459792269579,0.6646641776227447,0.6597994437160047,0.5797858877876175,0.5765556897472894,0.5774580425484094,0.57317217679051,0.8184090157425055,0.6082836992897652,0.7391985322101636,0.599384070579424,0.5079070988935519,0.5446368881538202,0.5164918531906999,0.4868834050512087,0.5241934258274761
0.7491995204155514,0.7329920266218473,0.672504141562085,0.6573783082979127,0.5960116060973909,0.5992994086265797,0.5995394944719862,0.5093019969582414,0.5260872380375142,0.7861835591813608,0.6147625853591173,0.6974727129950862,0.6249538787668258,0.669883583103871,0.5490696206508813,0.5129615455616402,0.5870409907213059,0.5600250490288339
0.7938883404737631,0.7676009156741069,0.6770611562156355,0.7026432382884186,0.5802082936427089,0.580199066425688,0.5810310372069641,0.582425488177288,0.5458391207719099,0.7427077799727254,0.5818888947239782,0.7580880225194611,0.8058168813262837,0.797403697264194,0.6687432059317903,0.5969730114529537,0.6041256834012262,0.5893507748495217
0.8032010042066803,0.766481228782026,0.7571364764392782,0.5659991395769299,0.5647511128780561,0.5587722752154167,0.5564342824226611,0.5285124294202292,0.521298781188941,0.673736945320259,0.6640479732267087,0.4610405939869799,0.6435272173091894,0.55935590867209,0.6035507866751753,0.47460057099400027,0.515144295345531,0.5924940472123555
0.8884084153332106,0.6616944881477751,0.6360727552642295,0.6293706489279794,0.610355516238536,0.6263455083744406,0.5923873267592267,0.5742751876822826,0.5729594175573259,0.23413912902016726,0.4335095731629474,0.3891960228468546,0.39692291389820056,0.3768551274120524,0.33812118907889693,0.32339023176429194,0.21874742886397,0.23447885340030714
0.9020804937398573,0.7293769638311102,0.7045118303996689,0.555528259609086,0.5617353716361133,0.5335100947862915,0.5341636738415368,0.4386140232089296,0.45274870521017785,0.4599789986937634,0.6894634984172973,0.5180850980613794,0.6458686129833715,0.6313140456982391,0.6122775389606488,0.5421173333684675,0.6185596269481553,0.6264206404147888
0.9538579061729208,0.8464761813983378,0.6401468670785273,0.6253700250821577,0.5597787098143349,0.5627137043605859,0.5017221899001256,0.4991717503060902,0.5134303661985825,0.14216536243494715,0.3980040773540665,0.5777133527189569,0.6773265650854304,0.6578879820352671,0.7047510588167855,0.7140039266467787,0.6327877344512701,0.6201724389866314
0.9756344082408248,0.861707710575489,0.6497973529057798,0.6486664819188367,0.6463361819332832,0.5557235967767561,0.5819654705936474,0.5147436896754652,0.5143966216893442,0.22410485201893263,0.3884106581322106,0.6055884071098555,0.448994518242482,0.47450233675226644,0.600510763445796,0.5379158060405044,0.573915540637493,0.6629233646260018
0.9783841468085933,0.903607733066492,0.8716469851903846,0.7173884656557907,0.6221920573564464,0.5913255077092194,0.5880844381354425,0.5498771981690603,0.5133180904617916,0.3577573165852663,0.3852019668566631,0.24761281715730327,0.4488158147724004,0.536416776555981,0.5244460507332278,0.5474150116710006,0.5800739633817432,0.6301167681997558
0.7542993332605996,0.5898820106252217,0.4967941537286481,0.45413238202265716,0.44964788501543596,0.4460200168766614,0.4677867898169943,0.4732951478254555,0.4729422221929412,0.5618489115618489,0.6907765874934856,0.7496789571564005,0.8152763169263769,0.7828395285373451,0.579156214750984,0.5598602616440072,0.4505421969890283,0.45005710998011317
0.898709606679669,0.6139823397389745,0.5344973337839191,0.5233482889441324,0.46652770284905604,0.43485208610220744,0.43186030506388573,0.4331837366731954,0.3952194373162739,0.04543497788725706,0.4511761947983431,0.48184044509814106,0.4518622550588006,0.49453883126243486,0.3974132109853993,0.35859970181379663,0.3653992302348008,0.29065980239192507
0.9077294640458652,0.8285178231601724,0.6671792308265762,0.6634257780097147,0.5039563302712663,0.5074514659265902,0.5258626076838698,0.5209749270980045,0.46276038042308965,0.38116829971999494,0.35823396188408224,0.4765901738592876,0.37330070669767673,0.43842662578848984,0.4937973362115902,0.44597429502769775,0.3984022391732871,0.45847112549921665
0.9794723833768139,0.9002543676880376,0.7589028952598779,0.7424820420102523,0.6867043635963966,0.6834496998184427,0.571362294675136,0.5666554907849121,0.5210646144712049,0.011970576118782592,0.417859240370609,0.34645247297038634,0.4181402222426853,0.5547940078238418,0.4240764991329385,0.4245449763689902,0.4803098064040958,0.5315687832942585
0.9611494316256182,0.8617692030979374,0.7483633770742572,0.7490222032891107,0.6986892602761092,0.6624750543232235,0.6709180470169099,0.5705559986817196,0.5734548566004557,0.02621296814737557,0.3871702121698424,0.4841739013174835,0.5056698808786304,0.5925262669043093,0.6223945754061212,0.5702092172539341,0.6819233361747503,0.539414834717061
0.9407449652982571,0.9374000715765067,0.7967191679303969,0.7971649118199363,0.7871564500929862,0.7689601231019376,0.6544174179058558,0.667576734413786,0.5804907282965588,0.7224230687566111,0.25209804432194194,0.48139339127283487,0.3894162670927536,0.3282942369199095,0.29385363080804305,0.3418315222130126,0.266059508246159,0.3100133422099578
0.9494555675498487,0.9456977940535314,0.9336507114548833,0.8020867926691381,0.7926962187060506,0.7934057634055436,0.6785617654740201,0.6490991185664869,0.6109803261831444,0.6989273933791497,0.345072504795926,0.21767232277949103,0.39952291375068827,0.3550483367534652,0.23251466702922177,0.31194102253740735,0.2729577206830261,0.3088794334056366
0.9481063556953904,0.9431891624573935,0.7927698038591581,0.7923291775832506,0.7826871462688509,0.6859091790025531,0.6866498426837233,0.6477641000347859,0.6126683135536911,0.6594456856181852,0.28340041740121075,0.47786011119516214,0.3953332885836012,0.3523924880622684,0.42157057150308136,0.3091219221877137,0.2674273426914835,0.29520999110781365
0.9682416353425769,0.9486211746609884,0.92520702221958,0.8127148352337267,0.7978272891593603,0.7989813735031891,0.6160326287046467,0.5975823504541716,0.5974174108980992,0.5048809534854193,0.2985743098489963,0.44901162058189614,0.46027494358324894,0.3707481172077187,0.2563633439225582,0.3270820292757305,0.3755822705473756,0.32838361378649233
0.9774446840073747,0.9473274429856604,0.9002971438526779,0.8306529037132294,0.7128023809384575,0.7692739563855199,0.6270195574365408,0.6273298264123714,0.6298602358835529,0.3550545657074544,0.35802748243965926,0.35353915057801566,0.4202674455986071,0.5225089366411143,0.3787748178647658,0.43081314713108954,0.3542170841705669,0.4098188284727186
0.8849075310750462,0.8236687606013235,0.5565135090659143,0.5249408664913253,0.4827140376323292,0.47438248000088723,0.4800000416547358,0.4358850871867151,0.3710847788186544,0.2995793581251991,0.06548673446137997,0.3546688173358235,0.26898952871128756,0.33048447946661824,0.30700208834517084,0.3361852594893331,0.3262901100078988,0.312039981472526
0.7222267206718959,0.6200133223310047,0.5558076036113494,0.5333404064164083,0.5316129164304585,0.5296086331179692,0.47567654553280914,0.45041709862948914,0.47020219467682906,0.5974913138924759,0.6375727653992488,0.6516906169387287,0.6371766046038956,0.44724635738286384,0.46549371364113634,0.5161880764305584,0.5810135339553488,0.5764276816014279
0.6807849953230911,0.5968860072112863,0.5782249381716503,0.539525663288249,0.5474697753958984,0.5610781521638676,0.5546688038213825,0.47345755313680254,0.4319947804431954,0.5836291292019453,0.6323685534136859,0.5154022326392316,0.5233897160647516,0.542326751105858,0.5311935719353366,0.5579317764565639,0.6131012469425132,0.7121352805626893
0.9552819962638653,0.6762765284687055,0.5676412186946845,0.5175859652418962,0.5129885523138871,0.5153753544445989,0.4922448614801385,0.518330594830445,0.5195249353914694,0.028493619603591102,0.46204348721568395,0.5436045024573541,0.6226816894057567,0.6633215175291217,0.43104130827057574,0.5626337999997858,0.5210356819528258,0.4748277112347191
0.9005931538339892,0.6899972999235603,0.6079532348455181,0.5951020392256408,0.5887332502089861,0.5416573922355918,0.5565110933538523,0.499060515667551,0.4895124029277245,0.23934596343897904,0.5918609482341963,0.6639229088625461,0.5849695133146409,0.5337174677069415,0.5006862949653331,0.4218867395789688,0.45588823895415664,0.36608368453621815
0.9089205244171313,0.6815162142162068,0.63059982040061,0.6316076128213689,0.631783137488018,0.549080326470369,0.4873464616158293,0.49076858604696727,0.4859214366878575,0.2857841310271016,0.6001693763324983,0.685068795489327,0.46643489138221617,0.4620181423509271,0.5370195665857609,0.5862263116165037,0.5185378565471853,0.4301060289536053
0.957007381285074,0.8181390746009232,0.7095493037736601,0.6554782400314964,0.6536711650884882,0.6548693688898295,0.5948646088363903,0.5931336932397222,0.5002804676172615,0.02795957976581482,0.5336609323441416,0.5369215216880012,0.5703897965589982,0.49598487617811987,0.4120644102719776,0.47530615866844095,0.4278531696497252,0.4561481742511246
0.649091203810067,0.5195627454008183,0.5573707830184026,0.5190560718669823,0.5330165808940537,0.4883010726704402,0.4581043520214046,0.4009476389783835,0.4014958210709212,0.5607590457371102,0.5623299942798936,0.5339978548932411,0.5261809058593123,0.41771507266911373,0.4857304855241064,0.38292370553069144,0.48579941825764233,0.4919375339362582
0.8640921283966478,0.6991823279429801,0.6282231228819294,0.6314299158991497,0.5197052643502311,0.5116029087084449,0.48992698148995567,0.44607931087467956,0.3986208661296459,0.07383466329411376,0.41506836559738197,0.3955596989688392,0.3346976188085302,0.42123409610209045,0.3041760885034504,0.3266778361609791,0.26803612042509495,0.3346706555923097
0.8799231033088113,0.7376507500815002,0.7424149649802799,0.7075506301172709,0.6310688309345645,0.6311440618028477,0.6330962781096674,0.6280796344978861,0.56994820969767,0.6383221875301419,0.7338523805003888,0.6917940748191576,0.6402170334360416,0.6716518433028592,0.6636630878992025,0.6128661389603187,0.6189771208904769,0.663272582545783
0.9921269434716641,0.9886421957250492,0.9276946782082807,0.9128610561743233,0.8803601290534138,0.8281290087449328,0.7545277425558442,0.754228939690606,0.7489689606164406,0.4081617866260936,0.18252967322245053,0.5568719975360432,0.3940983981104058,0.3799423152860279,0.45056011897671466,0.5166433600761788,0.551926390330702,0.507862512950817
0.8901380285739167,0.884613698750375,0.8091166349437862,0.6954229737448016,0.696787169158676,0.5755356557264029,0.5709482069176101,0.5305277657768109,0.5150970337867569,0.7266614205778602,0.48125335923915413,0.5002517467790342,0.5536143936151399,0.4713072938841147,0.5270517057003695,0.4741101566765919,0.5239264617253945,0.5966785818089168
0.9031341801803188,0.7963174886012875,0.7972566518550283,0.7507214967954321,0.7445176472912636,0.7121395887396884,0.620096779878878,0.624847895600258,0.6043790142320931,0.6070876661949034,0.7059705920447837,0.5168609662604929,0.639477229094658,0.6350415366495339,0.5728983117396206,0.5752291301506682,0.5821986149296523,0.5437988078800088
0.9851389793992931,0.8815840005893405,0.7761009243500321,0.6671410055616199,0.5687418178566795,0.569251792782469,0.5358560676678179,0.5372982502072081,0.4918994223400848,0.10639449358518781,0.47880564225236055,0.5393634133957534,0.5746943424713776,0.6592119715872208,0.674519897960901,0.691329919351408,0.5677241806151839,0.6233941838880406
0.6378010934935151,0.5496517060582893,0.4723060295244041,0.5043042958309822,0.512013349564842,0.456350327308353,0.4604566230785032,0.44628339309839304,0.42478279807348546,0.7229089235911788,0.7490547299636194,0.8191041201733896,0.7363963540097724,0.7470088216983489,0.7783066649237977,0.7119306380602203,0.7952236072934031,0.7795204903523137
0.7107985211667921,0.5983349245917805,0.5603741198629186,0.5290296739879928,0.5338253374756499,0.5442382010584172,0.49060757368256125,0.4898491699753165,0.483375873162989,0.6047484234209014,0.48612497006265576,0.47403031889424596,0.4850040174975915,0.48996324374426486,0.42550873202692674,0.479737377873766,0.5100156042478327,0.4455046955349863
0.8769891885677376,0.6909207304592168,0.6744612678932423,0.5994563691530274,0.6112713526624786,0.4589270005236484,0.4654291803552378,0.4726975698530589,0.45411216457827186,0.20775897004893853,0.481639590598496,0.36762551687854667,0.4658793304649981,0.3460897242795484,0.44179568205321645,0.35197255054755316,0.3958990889269487,0.42400767948886814
0.6905437032796046,0.613438114140557,0.5703116097231943,0.5769674800277668,0.5664727263048216,0.561968563882247,0.5408026282677523,0.5510269867145635,0.5468033707326581,0.47834660057194,0.5230553597152809,0.5662183066854014,0.6460818571496029,0.48946346603819607,0.42975681589685416,0.48729470198447644,0.4208518300387729,0.36378567619955376
0.7102049445246276,0.6962582152556446,0.632511077459612,0.48766312374437176,0.4940398521447263,0.4981533151891429,0.4773368100292861,0.3839100342014935,0.31376177052348464,0.7234605827735919,0.46639873589537356,0.137566118426394,0.27731552663346837,0.4096234776641465,0.29773580794232174,0.17744281312312543,0.24579724616330811,0.2970538935320003
0.6709209221035046,0.6614393689080836,0.5156900725908813,0.5164850360768616,0.517669078867396,0.5335503982970656,0.48265370328118523,0.46477908992774913,0.44733115376506416,0.7797125669751714,0.510136761313044,0.6022045176809071,0.5825069670045566,0.3658961436418197,0.37467689753594874,0.4072423220424481,0.46814781738203987,0.5592908443515651
0.6586371116132006,0.6392810699399554,0.5092636421609076,0.5121360092125555,0.524596551810023,0.515425988663209,0.5306149388975437,0.5254871282016437,0.5306521128787265,0.73421411086872,0.6768546504157072,0.7065715507964091,0.5400432107214521,0.5499527401503083,0.5140071224916892,0.5015560283851412,0.4669632061755118,0.537187449031037
0.6821442002901948,0.6746715344375459,0.6417386951191811,0.6451503186080311,0.5268180261017136,0.5170747998641031,0.5182947776871627,0.5189459775891001,0.5176509401661221,0.757703288623893,0.6589287448244446,0.691776674513614,0.5284058447093605,0.572821144010678,0.6120634339131067,0.6625957268431316,0.600288328483166,0.47136434160158663
0.8704880899025891,0.7460743430970105,0.5834411609273311,0.5913171624349057,0.5678261291522724,0.5979517523719176,0.5979871936991206,0.5922749904925997,0.5851625311248909,0.22588574709022946,0.40134475686794374,0.5864083754392572,0.5899757959305981,0.48813770521532723,0.5176747682110475,0.4140550262992494,0.44382899331383796,0.45051736359353045
0.5343912831863236,0.579080773844599,0.5034113913542927,0.4918092783867089,0.4451165275442069,0.42324924442865824,0.410524307389428,0.32004572341098625,0.3130983019109931,0.9617049794545219,0.6190411104890715,0.38381805621268683,0.4234705137713992,0.42601440133716334,0.4075451475289334,0.4366580952545215,0.4319615266506142,0.37648894049022
0.8904478552232511,0.7575681292201379,0.6259839412126459,0.6021229892674003,0.5234265607658626,0.5171743453846032,0.48129573827834327,0.46305265457503775,0.45147472543218775,0.06131367029436901,0.24000027988490127,0.33384631236950413,0.4503658246637385,0.5040291016295596,0.4568713389922752,0.5145966005470577,0.40151377487031736,0.4424663476042003
0.9773652531960905,0.8339795354825399,0.78543702318937,0.696723059828155,0.7059572753669837,0.6406550598867253,0.614302378235534,0.6151182030295609,0.5756472513355892,0.015694902652815146,0.5492482088161869,0.4860794965556835,0.5962504978201779,0.562585857295553,0.5971576411283017,0.6470934342328655,0.6433655287294461,0.572564697703726
0.9733972523683675,0.9698562342700593,0.6728565151741707,0.6879924616282754,0.5799115058759299,0.5675988537455827,0.5607299115230507,0.5729973156417572,0.5138005329762113,0.40083345093216655,0.014586323458988706,0.40155505580986206,0.39814310786546,0.4452264579718163,0.3852813348250468,0.45872877427014364,0.4570252195619231,0.5042791284308632
0.9735591343552995,0.9698549672737417,0.7361228001600376,0.6430515573434191,0.6497565066195093,0.6220929970563892,0.5356159621892512,0.5536824141269053,0.5514114595520525,0.41277347365843586,0.014885844353828196,0.4264111140132737,0.4461697007895161,0.3409416267568546,0.3668330042679554,0.4344238512378935,0.4333523174299641,0.4570649541265966
0.926685965307478,0.8609859306813035,0.5221533478749032,0.5628525705648739,0.5645327200908192,0.5713642301416378,0.4166225605107633,0.41014044383734616,0.38003521473439666,0.0314628651937509,0.050933933803884314,0.37650123511463884,0.34528467636278026,0.4539369239058369,0.44017659918692364,0.516902483021101,0.47398730608292844,0.520931170226539
0.6414685895772523,0.5318903789277635,0.5568085189293982,0.5810034590006528,0.6050103783693402,0.5381093749399956,0.46761974909523024,0.43026369080513294,0.31365959850022973,0.5794622418671851,0.5728409525279188,0.38341933288144275,0.32792615293545535,0.32569545381986753,0.2566302735598729,0.24148374393042316,0.21844894837460938,0.3380841534154907
0.9235837081132172,0.8278077301597525,0.772848886356457,0.7680077475817508,0.7684585331049645,0.6826238901457861,0.6468277917169208,0.6604037493848376,0.6600942701076635,0.2088026697446541,0.4640762256652328,0.5592459926126924,0.7105482520034911,0.6307929284711958,0.688084072976752,0.8761864318794378,0.7560997035271397,0.6573591102772869
0.9285617763851093,0.8316698422635652,0.7649524563729109,0.7636053223806635,0.7067511744454749,0.6574434234958225,0.7253089147661104,0.6493787659078727,0.657102893896116,0.24420967783693506,0.45994746706139017,0.5840510306460985,0.510042415565151,0.655978803805432,0.5658507487727437,0.6664343427523551,0.6492610580494319,0.691852082879357
0.8637082720845354,0.8013050328761543,0.7783177588683846,0.7413467208727844,0.7189888015720539,0.6576493083800443,0.6525178509973801,0.6541664995992724,0.6243453528559807,0.5418570383787522,0.58000778823302,0.5308130073595653,0.6629816032178146,0.5576411250050363,0.6399955702330994,0.6391245847464947,0.5990530912422096,0.6143712699529913
0.8905411958069758,0.8236021344097567,0.833030287189543,0.8300843874776045,0.7423931941729554,0.7329782146964395,0.7427772330157186,0.7076476711765178,0.7089240827177772,0.5011758506340317,0.6538291208157863,0.48920071863654413,0.46012183130730755,0.5073596539907749,0.49169592053842265,0.3974502894023806,0.4671801601214165,0.44160878253644986
0.7081349603117408,0.703276827379827,0.6433786602613178,0.6127203425578821,0.5963077491980223,0.5727151613056097,0.48974642739334134,0.4539374755915088,0.3978146623742696,0.46983031973092765,0.37747299341840607,0.4426861599194316,0.4072506790318263,0.3543291913075562,0.32342449976287774,0.4196822290165558,0.4012415250147543,0.3640756337143757
